,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
DB09232,-2.6333119874894604,-0.15169834327864928,0.5232950636709616,1.6914562126523751,-0.1378728856793508,-0.37150008159669573,0.4664423045706382,-0.3752937580009177,-0.18627934134184357,-0.16761237952366526,-0.5893526614083648,0.25332493301773806,-0.2865082970136539,0.1896312584208417,0.1560459720950551,-0.20768020490184783,0.10306686355870041,-0.17069091926479757,0.41692473770225214,0.010436795952377079,0.12705114108531673,-0.293593181144553,-0.23143701234142788,-0.1890662994587143,-0.02722406159916684,-0.3016438866310342,0.13086450758826226,0.18737163910810498,-0.2583842727556087,0.10603181543967569,-0.04286721074760242,-0.1318451242149665,0.36451925737479557,0.13347134504870872,0.46519357542243533,-0.17719350416177013,0.04950422406659577,0.3817123375006789,-0.09933758028918316,-0.20547950640024404,0.24689745972500074,-0.11239501591975545,0.3393345351448915,0.1839819125903533,0.1992455416309306,0.10926564316460327,0.10761958308893937,-0.08893988183223832,-0.01700401134025801,0.08539441498480141
DB00428,1.4031222026240733,0.5610891777612654,-0.0026110446224982607,-2.1381493563559486,0.2948604252643707,-0.9682065320881743,0.15594037531464078,0.9047171671177894,-0.32597570498869194,-0.5447003602008679,-0.1553745527818441,-0.00044005312254858167,0.8767873656165934,0.2831125304899067,0.1736536708585544,0.19262129599869482,-0.05249549121585847,0.051447459224885125,-0.0671783092961722,-0.29893403401106144,-0.0023376558947163072,-0.08036026983346521,-0.11548920287193665,-0.14591310521779077,0.08802984667319255,0.010420511199958217,-0.055644225198636675,0.15585574291864912,-0.0019202930405936352,-0.11469320408356076,0.04275421901587087,-0.07031756286716404,0.06330477305641802,-0.1950680963981787,-0.08802987856966697,-0.10304161340120893,0.04115568050582553,-0.015255843997668345,-0.05093442670107367,-0.21003796084270052,-0.0005995921835434039,-0.07379303308360957,0.0289318862239272,-0.057794294052199026,-0.025137343470182046,0.06616965868354535,-0.05834058628900018,0.021140311867360168,-0.022181548684638334,0.024106227457317102
DB01685,2.8932064719400508,-2.6101809348450344,-1.302049961255362,1.0898951528096017,0.09875338448657181,0.509454226275315,-0.3723268600215913,0.06012522928002152,0.36501633200159905,-0.18951855434195652,-0.3995363001194875,-0.3396231557692569,-0.16296055594148218,-0.04388694795496209,-0.14382092458395213,-0.0652889124002421,-0.2918728240819403,-0.031331390619318514,0.13584016277931432,-0.006418276465869137,0.14566314199729372,0.0769770823414669,0.022652020682264518,0.17822934655676426,-0.33376430819512,-0.09974931055978019,0.031937257384512696,-0.22977863773271248,0.056916138671567064,-0.17495302927670575,-0.1041282195724796,0.06773548070796664,-0.11468960976320962,0.06644347829354944,0.08425554077681091,-0.04929032917620489,0.10456919573559746,0.07511585140210823,0.06212592476401078,0.07162688739138977,-0.17756865007239203,-0.08210701338252607,0.12948154826289443,-0.05104363755962915,-0.017969492702196783,-0.10243592332312412,-0.06200175848553038,-0.08440241436204252,-0.01631907096739472,-0.03959267028947537
DB00655,-1.9136239055274578,1.4996527656588203,-2.3508318586482515,-1.7026637803340874,-0.05550789668086202,0.9720834265930854,-0.08525331975998512,0.12827512946464797,-0.2901032224059811,0.27671874019375386,0.05068656360989102,0.04506403355968633,0.02897546234163013,-0.6431332374268572,-0.052190261491447676,-0.0973643947525328,0.65276281893861,-0.1516725118150009,-0.003890731126101143,0.09251319017831196,0.39951212490102117,0.21905766532791215,-0.049558751970955925,-0.24739831196924006,-0.05991716720943749,-0.03620107296851706,-0.018923742108535625,-0.11737932786399971,0.018868856160040904,0.08078917734070158,-0.05106648396080766,-0.24008036622508022,0.07107393486337102,-0.034273781242830675,-0.07587543724488445,0.020668197594449846,0.10169662213035142,-0.0473469842239823,-0.0801031792961122,0.10126914294783443,-0.06128221503076932,0.13844503846921738,0.07026726885549534,0.015904618002958913,-0.0023212175108765325,-0.04171374039985068,0.025321666376062195,-0.11867963755623118,-0.00816151440728307,-0.06729646964516789
DB00716,-1.902713097011254,-0.9862891630896355,1.22948173629035,-0.19590108958518226,0.05683470518852343,-0.17266176502181102,-0.13086144051379509,-0.22849178413644144,-0.09877214947657692,-0.47038768171140743,-0.22932807711512004,0.4328178799398087,-0.5086962253750565,-0.14503426139028383,-0.07282698925707777,-0.04946229970418247,-0.03247646583320389,-0.14127130449404168,0.08070260655282215,-0.21902731667050818,-0.13512587890910094,0.08141576683288322,0.2474164889634041,-0.07803843997728994,0.030775639650647238,0.05022507963472174,-0.16877772250615583,-0.15665104353108614,0.0057524943369104825,-0.023237117596013594,-0.09518713568226074,-0.09116988394029801,0.16847566142927958,-0.09990822308397625,-0.06419909551649988,-0.0039586430242877155,0.016169129083994746,0.10186110013718933,0.024454101625299172,0.024403117992560105,0.1111410156890152,-0.10238948081873733,-0.02262183990373479,-0.056938413250057385,-0.06832337869513136,-0.06436009352265452,-0.11293519866881757,0.012151890249215654,-0.028610855797451495,0.05691614409057911
DB00383,-3.3731118849780435,1.498570148193207,-1.7911624520263103,-0.8780124427510562,0.0044175449399609865,0.34907242673130434,0.3084006828640936,-0.21776292865277053,-0.24685004023739834,0.5997236521920847,0.41249351514851884,0.018852200826353617,0.0003337222878820583,0.10063421416565764,-0.06419881033987312,0.27105066507104314,-0.2931111002532114,-0.2701989163970395,0.15361207477443622,0.20960351469113392,0.15370660277788223,0.23170412050367944,-0.040913403786339786,-0.07707360160710774,-0.2589328006162443,0.04274008675042697,-0.05216471690252031,0.018095821668791034,-0.2607831568682642,-0.1099999133195448,0.03278356505792937,0.00547272146504719,-0.03168077356943035,-0.041229975847923435,0.021438007923293038,0.19916785442787086,0.11103407906042931,0.01952884133361811,-0.08419611730925114,-0.06177022741035998,0.05893014734716556,0.03999104727892429,0.006363602673712171,-0.06262983928608842,0.12732690284491427,-0.0156843123071134,0.055830437768478326,-0.023954800840561008,0.04210587002015888,0.040974887099508556
DB12945,2.3132424313603286,-2.601194712445561,-0.7819618400876317,0.16580924457097967,0.36780913959896966,0.6021472165543992,-0.8186624414405946,-0.19871413811993532,0.22340280996415235,0.1178051163132136,0.1399067836646541,-0.2174320993441735,0.2890008758597861,0.1820357382767484,0.08471400545894027,-0.2102292703298786,-0.014866717621967063,0.024938199197785053,0.22921219197971782,0.22965453238739228,0.019201325130503037,-0.09576353857771454,0.2663322592758867,0.017529315802312817,-0.0896203832880057,-0.01654442864612092,0.1807583755558989,-0.09084788180796069,-0.059223437245228244,-0.06088895918455811,0.05404943378454456,0.17391586474692594,-0.07596206532606115,-0.04545119847508203,0.055779449144380065,-0.2830149688147477,-0.056407193695010946,0.05509211706418311,-0.04400087750124877,0.11272728487074543,0.16716825503539337,-0.0687179505371578,0.005902469351477349,-0.042246601538421844,0.12094147344237353,-0.0334537539212633,0.06971063230066286,0.06679546870632541,0.047330254742681835,-0.0418463338383373
DB00770,-0.6709357040500589,3.2671515047093265,2.0104044514192836,0.06674515569920499,0.342482682524905,-0.46272432458527774,-0.21365023743772354,0.22313769048657095,0.10787242813612194,0.6827366553522756,-1.1348814945493868,0.21490638648264465,0.4804914327146352,-0.04431908574408865,-0.2817142254294116,0.25347993657066725,-0.13728795902695418,-0.08520601994112104,-0.2072111832481536,-0.07866160476736603,-0.15563605038027226,-0.007464099834461231,0.13728267747806178,-0.044773813175287946,-0.00863116385103085,-0.20460306988383364,0.060793185631201695,-0.13402265530213386,0.32664713685784696,-0.24476609832482102,-0.04844845487324213,0.016888644573654483,-0.10393499289087102,0.028474985689126642,-0.026698527974499193,-0.031863374922186376,-0.20775667883078963,-0.055315777286363076,-0.193575978065128,0.13470890492749515,-0.0006118982920675486,-0.031024310855857995,-0.05072516719422816,0.015899913765625728,0.12830351452561,0.27417909998869666,-0.027741494388868367,0.009974221121804435,-0.006859254307346775,0.07621272014413648
DB00745,-2.020391570208087,-3.3412618149222144,-0.5871318378422341,0.9867740039076999,0.4154223629440161,-0.006459662819219562,0.7808784282987212,-0.2919378676559837,0.3667998702402715,0.12827496460121515,0.34830650195627677,0.20162883365969403,0.6415480450847096,0.2836094946410519,-0.14804586481893958,0.25233046052146285,0.23315886351096124,-0.19820978088150598,0.16785270897603685,-0.183664390960534,0.09735437659251907,-0.12448296062189274,0.041836986593366786,-0.17738241215551,0.1321743777240153,0.07318278031151622,-0.040301089936519055,-0.06045589713981202,-0.040745211383422686,0.22269013133761154,-0.0080791593336909,0.3225747878780637,0.10637073019386487,0.07157933790973159,-0.06613823472170226,-0.06191129640996748,-0.003512383681515385,0.13125319105260352,-0.02395137089831969,0.05392465321425989,-0.039738878997613046,0.204550153967441,-0.04179105963496675,0.01856886583711232,-0.14479995065326512,0.14085805434962861,-0.16920006935027754,0.19297688681104794,0.11725801603973901,0.053763907424109275
DB00952,-3.570042278385716,0.6825582488231056,-0.9276446436247079,-0.7071180806152402,-0.8130476134145009,-0.2929661118181485,-0.6859136937096896,-0.18265224198258412,-0.17535376634291708,0.24448044451534043,0.4274144370237434,-0.2817374376210198,-0.327188731915483,0.1320629815119483,0.16393829885376182,0.18198391551495147,0.07754915991881854,0.12759772012796894,-0.05697688053451889,0.04528904336530242,-0.1078884560157885,-0.057541285708577354,0.28438469577672554,-0.11947612369965394,-0.01175132034369085,-0.08495592025989789,-0.08706999752871306,-0.12177971874138914,0.0270899141581361,-0.09465540453061039,-0.24461341648720258,0.03170511095053,0.0346231096608702,0.0314297906475266,0.06498068932570036,-0.00390536735441339,-0.04260820950076908,-0.024053113457177873,0.07251899031014804,0.08715745176762299,0.15891538797042715,-0.029316231399997866,-0.03038705592069848,-0.09803293768221753,-0.05765925923681929,0.032305973467868884,0.2050212345400858,0.1429052233353312,-0.09360223492018532,0.1404012175808041
DB01262,1.7340950076557158,-0.3301923475147238,-0.9029113950991684,-2.0873737343454337,0.45462858432251274,-0.7110796195600296,-0.7027491169321869,0.9206810318152957,0.014330409126350923,-0.4644561024804513,-0.4592227589185586,-0.4997347356647228,0.6821838447579073,0.7811211551283311,-0.2756085613582923,-0.005079259542935003,0.08751293716157399,-0.18102681722572342,-0.16827231156810157,-0.4920498228815944,0.154619013393726,0.22281034453207002,-0.141649950169328,0.1978430451565461,-0.24345894307285673,0.05309298017522396,-0.002805356589440783,0.44201580980231603,0.033954434670824596,0.0668837377823848,0.1115203550531374,-0.09734760077234428,0.2599326073003717,-0.15244106515592762,0.009091429086907962,0.1572212892350369,0.07007022143882555,-0.11385469818949213,0.08167972824803285,0.02569682817666054,0.09684248671810289,0.1476811952591099,0.04817570977055856,-0.04530712838864098,0.15592683498624044,0.03619814258649735,-0.10901539083431348,0.05711687483703125,-0.052116132489925845,-0.08237388898205208
DB06796,-0.1005075136880638,1.0193998444202577,1.568222756769244,0.9705183944046697,0.31001228918361495,0.04088401277140176,-0.224684413601822,0.04815047520662494,-0.4909371130062563,-0.382832992840759,-0.4599488938929216,-0.16966088362172665,-0.10566063393143364,0.028706516418811168,0.025199973106364223,0.10250104054476188,-0.06050384198518522,-0.0685522990040597,-0.04169632400977045,0.1673884599561986,0.24583717824981674,0.14903706657122093,0.043164259698432406,-0.2676513944925455,0.007226000454365215,-0.13346526421287744,-0.09884725764056357,-0.16855370892898722,0.008331950863895373,0.04417139470979542,-0.11708438406352918,0.1341955305896959,0.07600682286498922,0.09102295856791177,0.010144931860725095,-0.10518552443237332,0.23731748432482339,-0.09161559662393001,0.1229702928805945,-0.2282795670763415,-0.12429560151018247,0.008430051548970297,-0.11348117051060833,0.13451480704948776,0.05876582712348226,-0.05380161905558753,-0.019813591204077538,0.04645434319940206,0.04561615841230925,0.11579636645808782
DB06708,-2.0734838696822666,0.29424166376336325,1.216249181056311,2.3546849945019344,-0.09211540644187093,0.10686881436254925,0.3021903416923292,0.08345771421826143,0.13127193459646558,0.1641949671131568,-0.5174719807834286,-0.34212027512132287,0.10607427843986468,0.008630392007496325,-0.2035001331399271,-0.11725875506108176,0.02752832649118607,0.028839197299598534,-0.1161227803442191,0.0915099477629963,-0.19085788082418054,0.252248624856207,-0.23407559574646045,-0.20892429165387902,0.29743171742718716,0.04964161027055918,0.046348217536603994,0.03249969213535248,-0.0025109221315938787,0.023353799123228693,0.0025194416234095244,-0.19628261580314765,-0.14669349842665916,-0.14388838796446082,-0.2409251720178838,0.028269421161956257,-0.016945985749786962,-0.045917447804313796,0.0375541481997434,-0.04425608820911877,-0.03679565208319747,-0.10645327619774976,0.015319792493271252,-0.044643269582359986,0.17801322551144177,-0.044955117110937755,0.011440173212598041,-0.057910562417829395,-0.0542719906764363,0.0916797535068006
DB00988,-0.17155410727301804,-2.8173311078651317,0.7355834346200202,-1.4565281585250125,1.0697713218452574,1.0896554102646465,-0.2221105609338609,0.6585330269538636,-0.6427623340498642,0.25648393625842386,0.579256799908,-0.17468432783824292,0.036061142442349724,0.0661968183672757,-0.2702033148861865,-0.09186698486303571,0.2977481842565295,-0.15501323850441545,-0.4276386709664627,0.17361032546632518,-0.2736376432707241,0.06889799561745084,0.23538190178561383,-0.06653870983839107,0.14284596858913012,-0.07260486105263152,0.10643734864201446,-0.07529140777447377,0.1645596712846194,0.15019273897517582,0.09456481588502588,0.16758921325406015,0.03988452432642889,0.09644434452167208,0.1309909099301489,-0.028763974477098365,0.20621178350802435,-0.0680346831438541,0.05889266814521962,-0.22519431460482764,-0.08396421606810618,-0.023170957384274212,0.13476337724160659,0.05684452577727152,0.038237973817824095,0.04511773610774836,0.08393565375163485,0.07932924653129304,-0.07905114714564353,0.09818472708826986
DB00591,-1.7083530408944547,3.4756690659289378,-0.5557950425735313,-1.2805040704593933,0.051719594909850605,0.8602388374813456,0.5211811304658355,-0.2992113683276636,0.11247450882094062,-0.6214951166572683,-0.5569419145387897,0.22515194804348881,-0.16231676202559644,0.6697739482165821,-0.33652529627709143,0.10341962342284289,0.10595600025911073,0.9633762552812868,-0.0018030120105635393,-0.15009839394741506,-0.24461073497745583,-0.1897021216172029,0.002089216619036521,0.08589827991433385,-0.15214301358169405,0.05740375101919344,-0.08794800559559968,-0.22576732698971436,-0.06694084608966676,0.24369513554667283,0.22787742645820486,0.10422432690597457,-0.046327701752355316,0.0341021447154163,-0.05892618299934212,-0.06653207423977933,0.036017422026260314,0.01277253493016434,-0.035618403139810705,0.10922927242035571,0.0009709339928005642,-0.011865752047349815,0.070869947111596,0.02040066986023939,0.013945086710692015,-0.11277794269983286,0.031838466615812584,0.038515209082186364,-0.06959346546582781,0.06081901232639793
DB01009,-2.4825672018649554,-3.4116533244543517,-0.27529879317173506,0.5420381952576779,0.8165844592405909,-0.03060097621467996,1.1042565804995168,-0.32256658879330175,0.1627864516382605,0.3380421302569698,-0.11874350098500508,0.6499778483352002,0.2707591892743915,-0.13284765732176018,-0.162448709563885,0.24568018730390653,-0.09459808525839197,-0.23957741283123046,0.3139705480211185,-0.4491498107253466,-0.05053106571150671,-0.05639760223852991,0.13793006460882246,-0.058527543582282675,0.007712495377961835,-0.11907852794567131,-0.2273637080310306,0.223241391975133,-0.039632294220557945,0.15315597645549167,0.06868598717812924,0.057875815396114166,0.04137100023759014,-0.052589586286791334,-0.21018301025142466,0.06726728174095864,-0.07623560622451368,0.19202571323428452,0.08756867990064784,-0.02033025296307907,-0.023986362541636906,0.0997660133278674,-0.002790710858058324,-0.08332097585020302,-0.09216344662630538,-0.1446821482474943,-0.04797991929450928,0.05886895027927227,0.013030281707911602,0.11299442268898333
DB06707,-0.8971456179535195,-2.435877772814255,1.1297629295507854,-1.5107982733422427,0.823977343305424,0.9992076108888474,-0.14867093537805298,0.9630230406000346,-0.7233178403467826,-0.03461382731835953,0.6484692986057708,-0.009371223719090282,0.01505786572433164,0.06162121648121176,-0.2913057388932887,0.10342230966841087,0.28262044893356086,-0.2187890953501418,-0.398078189116106,0.26308605263495466,-0.3437777622376898,0.09507396927428245,0.197086703385409,-0.0857752585514096,0.17711562478304535,0.08051623741727265,0.11400053309457293,-0.12417396442170753,0.2831459059461302,0.11049184781400244,0.2578161406452282,0.14728792262300425,0.10948198992119884,0.04183462406255594,0.16855570620232238,0.07625953079996718,0.016392487758417843,0.003488111978792472,0.17156048160975754,-0.24057065198106872,-0.06489774455754568,-0.12964559904001471,0.17174222368047978,0.016529019449246687,0.10056000305059798,0.13274429037702656,-0.015493062573301512,-0.05044982540077937,-0.048814346034776586,0.17615210129372585
DB01332,1.1756965253566019,-0.8421754156732516,-0.38953482859957195,-1.5077435908374557,0.7853405391231927,-0.9443788638614407,-0.8564716696552266,-0.7651893232965254,-0.320403891555468,-0.5900054365977319,-0.25668319860301136,0.40298302715883794,0.32147386888504115,0.024360564229345204,-0.3647508858634993,-0.14457598658834167,-0.11682044615714768,-0.36994438558604315,-0.2517830152541434,0.29226948873986,0.43062637920582014,0.010436903295268276,-0.23922118087323294,0.4333321322657964,0.16673044287912953,0.002284003243036025,0.23361418884035454,-0.08931749736825703,0.012014122910386315,0.45833168091666465,0.25304885322423276,0.047054710057670965,-0.023112258015507696,0.20468483021013062,-0.27101341869236917,0.24233563909282738,0.20531453107816267,0.29893265887527404,-0.3154932234848883,-0.0022781549558231603,0.0011805866706982525,-0.3005748845138683,-0.23067703243401838,-0.21706826124257847,0.019053976963494815,0.024372020998605175,0.037450484760601116,0.05048858724825851,0.0045724973780732646,0.12235395960919904
DB00746,2.52605675233669,2.52785725788311,2.088960975208061,1.4715333960686867,0.8998059381896274,-0.41407069006002784,-0.5299029743346051,0.035695572082491495,0.25787506967298407,0.3495587065735911,-0.05088125911582869,0.10953209726770925,0.4034579928900369,-0.35077654229962774,-0.2478996231882683,0.3243613959242996,0.08136700938854888,0.2657754035413469,-0.1508991344329304,0.16100332428144906,0.24664060815001593,0.019663249177410535,0.12711401983105,0.01211000679968748,0.0853991767547709,-0.049065005000598835,0.0597638011549598,-0.05074500564443019,-0.03860582502768188,-0.028674409258156567,0.015507390938166929,0.13827690954152788,0.07508088429009538,-0.18363782789580507,0.22861022397157005,-0.04048831839162599,-0.012365048352448787,-0.010531254429710996,0.0669237576474487,-0.03719369236894084,0.11488478932295351,0.0025168299359389044,-0.09166605979988202,0.1073485986839557,-0.12405582003765078,-0.1413949460019949,0.11412542139218927,0.11410990792884429,-0.07760871177431662,-0.056079941322870544
DB08847,3.788413588506965,0.22849505468359838,-1.0618806207502778,-1.8314905271301092,0.14564370365511026,-0.8474599991469673,-0.05174134004460807,0.3411235212371376,-0.3206018930060627,0.4999953295677577,-0.4831291023779764,0.09253559513498,0.3747246253100754,0.333191876298459,0.01103962929188815,-0.3653579428241249,0.09530883007676157,0.008457515761799025,0.14533004760327817,-0.3233715363843615,-0.10102496114805275,0.12529830225301702,-0.06399231471370274,0.3593661861301104,-0.018773876086347268,0.19604200795681803,-0.20872336714086823,0.10410554010639066,0.025625298027548656,-0.006437993025577394,-0.356555448276349,0.025884177409541145,-0.0691756438450907,-0.04896289213139427,0.029728084361386097,-0.10219750008358379,-0.05268989569695746,-0.09272696841042546,0.036782423593019815,0.025547655306381114,0.015855366667364625,-0.15446624323563954,0.15435380416847616,0.11079581568031502,0.048638725217743185,-0.07485612085563625,0.06495811804136507,-0.04572331406590155,-0.0636738400649248,0.06622354152130447
DB00894,-1.2956326027281149,2.4696967901730478,-1.8884262184806866,-1.8137449298488608,-0.2982099340193007,0.8350841963536504,0.21325709279467786,-0.32573882100171647,0.411219494583128,-0.25013776032404733,-0.03779505931457859,0.12209532727005896,-0.08954573488483503,-0.04305106044518263,-0.29604846082910435,0.17619096072467363,0.4307481370323914,0.33008423624858185,-0.018626231946837855,0.07539955384925819,0.2488697847515864,-0.028870035270415234,0.04110139957320074,-0.21333039486923433,0.020393321338529932,0.017760668618128944,-0.06293540385487878,-0.0024323271348999816,-0.12408870659901917,0.1017378177408902,0.027784517103245213,0.037106309794221914,-0.09641274786452704,0.08367568492348267,-0.10653428986580935,-0.0312649964392364,-0.011974422211125192,-0.04600540086132775,0.023713885219658986,-0.02142480359842358,-0.045003492739841236,-0.02999791442037144,0.009923347514153509,0.04053353680254107,0.08438566427861909,-0.08443508823915381,-0.06055838064798677,-0.08659121541526874,-0.03748057443799306,-0.06842306078369371
DB00812,-3.3292251396070243,-1.84586714975305,-0.2793058664006486,1.205426166781459,-0.5996014728585976,-0.3874252646610516,0.506760412443218,0.062230195644992346,0.7508142761336872,-0.15105168140447928,-0.1000881007100394,0.44218918168296795,-0.04173840629228844,0.11268198726401416,0.012163210778326734,-0.07851993723580246,0.37985716960244975,-0.1275822374707987,-0.03250347330625838,-0.059940527914102704,0.08247839975855233,-0.15959211925070793,0.30806398099266635,-0.0635906139178133,0.1628352624899912,0.04690239614548274,0.114175093005495,-0.06436930455291076,-0.09805938769528671,-0.16882071556885106,0.1291711179742237,-0.030216335336249373,0.04960339938614797,-0.015456469468521165,0.007948265895661808,0.14830153717023783,-0.19380095489554194,-0.03248284468662474,-0.18424173167161356,0.06448646499774477,-0.04069803417429171,-0.06901986478332484,0.009978081441086372,0.04864943499153693,-0.0016302660691491066,0.055599002756510287,-0.08695578482567812,0.1366447048651071,0.0379856031352276,-0.10241015193011803
DB01068,0.8650065688908148,-3.048447922608885,-1.9593710456180635,1.1611879052140566,0.28255622343453024,-0.029708928313527963,-0.0773044641382702,0.12173887613265427,0.9352495650342308,-0.016277435178138466,-0.9812632975281892,0.36617321856885626,-0.02309107873021804,-0.01239654083389417,0.3702549005685562,-0.35388694188856107,0.002193512180068969,0.142459478472972,-0.02763158944128613,0.43855532516741574,-0.35673971257904963,0.3949005882651182,-0.19595365396673242,-0.08984435958137132,-0.11142358209289308,0.20774183311684175,0.057749925798039434,0.022278121655303233,-0.23690073117546426,-0.24742518917239448,0.047454683540546855,0.15584123877384534,-0.0748878013121965,0.12440581140432996,0.3104010705426935,0.18069879401310585,0.2673710313942049,0.034438430836708514,-0.06885245725298171,-0.04208647518663253,0.18703238277691095,-0.18007143143239024,0.07579193578530073,0.16926804895606343,0.02577057595230628,-0.044119711155648264,-0.05893072052206509,0.07974436830582593,-0.09795026978309816,-0.10200266926831016
DB00579,-0.5922783287114718,-2.553726488270803,-2.3293220943312045,0.8225519780532868,0.049011885614835486,-0.1690374367103822,0.0028990731653672115,0.5457057926851556,0.4372051964753285,0.20287530099519047,-0.6296408720485288,0.28679663808392375,0.40304177756111337,-0.20510737658226552,0.14361557385907597,-0.3343782290917887,-0.032780184938616015,0.14830437079161285,-0.05074802884185133,0.2058850175542571,-0.2640657202964464,0.3260150200709163,-0.3015171797707587,0.12399988968409359,-0.1094758162092773,0.0094169527106965,0.11400873816278416,-0.032478578044133385,0.012564090718994846,0.09891439026454628,-0.02482020815100202,-0.055430000613770104,0.10245105077868881,-0.011951943748075889,-0.012920833519233812,-0.02665787896173255,-0.08088729431580724,0.0759813317370032,0.14816239966538364,0.20154764505651623,-0.017657988424133013,0.0042714892163610955,-0.09125765310443751,0.016613441397015823,0.010993190678415686,-0.043283003880919727,0.022419671195923047,0.01625341665883019,0.012986794975129369,0.08969305875602385
DB13879,-0.31769121815894646,2.4126845028442743,-0.8890220496546786,0.8338310279591451,0.6227046324893704,0.021362090385400247,-0.15105800260220453,-0.3963089047671257,0.3561488304184127,-0.35848867575935717,0.3816481192297626,-0.18716639220291154,-0.2748699646377592,0.0675519536851963,0.40246884052615867,-0.1516563567062054,-0.26290097523494665,-0.297528013223343,-0.011696356062946575,0.0572543512417158,-0.11177313111504683,-0.08701538174721529,0.03223393773517625,0.08730818217335816,-0.10033066349939879,0.1791003954942021,-0.1357376066797164,-0.09585736674354649,0.10086178805266163,0.0612755930035456,0.0664833948133033,-0.04141045030534565,0.016289560130749413,-0.18295861152433468,0.1175761074226324,0.05675584958364445,0.003923010100068408,0.0005924588918455938,-0.015226076410678057,0.07622129625248869,-0.06274004547033338,0.05749349158759462,0.0707909872398681,-0.05017474889548065,0.04613626234323067,-0.05792228399769449,0.02199308347836417,0.06802444572220634,-0.05246824911460225,-0.022396793633866874
DB11080,9.394781446318326,-0.059075346029418455,-0.38633329909179553,0.8522950164568268,-0.8931831693985214,0.23178756046069687,0.13718891257703214,-0.3035799131231742,-0.4401900288391852,0.009161080088903803,-0.09323675045050257,0.20147867599423222,-0.1183828057484736,0.05089255337756264,0.1322120520157892,0.182286144198761,0.006868390238819046,-0.08178978972377562,-0.042191490064526244,-0.10824602377864839,-0.04809136135794673,0.050185660274926866,-0.03908389568689688,-0.0005845699390637608,-0.09719708727685764,0.13254928055286513,0.08930479934668671,0.04271431683735017,-0.00946953614228091,-0.03146278784229189,-0.03592569043357791,-0.007516552920603136,0.17428487787808916,-0.010458003708035127,-0.025660280234507057,0.07325776720284975,0.07158330395397015,0.041014769210685136,0.02271257873412085,-0.020402314544113134,0.03295962055167665,-0.11101053655142347,0.002449635787488247,0.27119697353637734,0.09235973458525114,0.04779469911247369,0.055833377635332665,0.03848866871521379,0.011693929127011282,-0.06943979789729168
DB11644,1.9039400962532043,-3.003461012497359,-1.1413927973967608,0.8385656331627847,0.7675363230655666,0.42592920355262265,0.15536626226298714,-0.19493857879096665,-0.00878336476440559,0.06644379796081279,-0.739344910270432,-0.08557080596094184,-0.15196931269645808,-0.29412415268403874,-0.023809354900659125,-0.18417240408315258,-0.4550081576900597,0.2392234797574222,0.18586869692965508,-0.18164574613326806,-0.16583646655000006,0.3103037290559727,-0.1581013080961902,0.18144916410073506,0.1586934962744592,0.06854336074450153,-0.0008391746742873428,-0.04630122738100352,-0.122649401902873,-0.09246455646545265,-0.1971342156848926,-0.12563328506390833,-0.1092466138769834,-0.14378145359776864,-0.16088418018229306,0.008196772581900002,0.07085670115656013,0.15308196316863637,0.10555289763019304,0.09099048813828133,0.04640816772871449,-0.06735048940402612,-0.03213733421696897,-0.020304159134363002,-0.011326224405908369,-0.013033805217317437,-0.07763334062900355,-0.09348979085653569,0.04844945107084158,-0.03829567897386521
DB05294,-3.044800978362576,0.02571751706081491,-1.4668677302973483,0.14654037741421486,-0.5289142976974007,-0.3891589459439265,-0.2269064879964219,0.20425331714711817,-0.48814350213225055,-0.18384678154018552,0.10617544204669135,-0.6812079838294937,-0.284494849051231,-0.38517496164337156,-0.08297644197645393,0.18497822057747842,-0.1319675970555232,0.11338075188961547,-0.1866764977390848,-0.06541521052467143,-0.018629998358675945,-0.26174824617120507,-0.12656672891969245,0.2142232571029365,-0.28163041755637314,0.015602669853285341,0.006890157016287614,0.09477853733643715,-0.042459180348929954,-0.10755153006635443,0.048874952145971345,0.10697082185771777,-0.13640843485897663,0.07406180771863699,0.09861772741512358,0.041329297927293854,-0.08291966009184187,-0.04836677383477676,0.07425669457879955,0.014917259458461864,0.013991790971961217,-0.030913060567292833,-0.1033071505951012,0.058777523705626764,0.06962651273944184,-0.03712665407789766,-0.013628648654136074,0.11486066304305576,0.03506435184615209,-0.06888862219868659
